id,slug,name,is_active,module_exists,reason_code,reason_detail,recommended_action,source_type,integration_method,crawl_frequency,expected_event_count,health_tags,active_months,last_crawled_at,last_crawled_age_days,owner_portal_id,url
615,stone-mountain-christmas,Stone Mountain Christmas,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com/activity/events/stone-mountain-christmas/
620,stone-mountain-dino-fest,Dino Fest at Stone Mountain,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com/activity/events/dino-fest/
775,stone-mountain-fantastic-fourth,Fantastic Fourth Celebration,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com/activity/events/fantastic-fourth-celebration/
714,stone-mountain-highland-games,Stone Mountain Highland Games,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,0,"['festival-structural', 'no-standalone-crawler']",,2026-02-16T05:11:52.714463+00:00,4,74c2f211-ee11-453d-8386-ac2861705695,https://www.smhg.org
685,stone-mountain-latino-fest,Stone Mountain Latino Family Festival,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com
762,stone-mountain-lunar-new-year,Stone Mountain Lunar New Year Festival,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com/activity/events/lunar-new-year/
635,suwanee-arts-festival,Suwanee Arts Festival,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.suwaneeartscenter.org/suwaneeartsfest
749,suwanee-beer-fest,Suwanee Beer Fest,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://suwaneebeerfest.com
581,sweet-auburn-fest,Sweet Auburn Springfest,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://sweetauburn.com
582,taste-of-alpharetta,Taste of Alpharetta,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://tasteofalpharettaga.com
707,taste-of-atlanta-fest,Taste of Atlanta,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://tasteofatlanta.com
661,taste-of-marietta,Taste of Marietta,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.marietta.com/calendar-of-events
765,taste-of-tucker,Taste of Tucker,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://downtowntucker.com
606,thanksgiving-half-marathon,Atlanta Thanksgiving Day Half Marathon,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantatrackclub.org
673,tour-championship-pga,TOUR Championship,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.tourchampionship.com
715,toylanta,Toylanta,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.toylanta.net
764,tucker-day,Tucker Day,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://downtowntucker.com
681,virginia-highland-summerfest,Virginia-Highland Summerfest,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://vahi.org/summerfest/
751,wire-wood-alpharetta,Wire & Wood Alpharetta Music Festival,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'needs_js', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://wireandwood.com
723,woodstock-summer-concert-series,Woodstock Summer Concert Series,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.woodstockga.gov
590,yellow-daisy-festival,Yellow Daisy Festival,False,False,festival_structure_managed_no_crawler_required,Festival entry is managed by festival hierarchy; no standalone crawler is required.,keep_inactive_structural,festival,festival_schedule,daily,,"['festival-structural', 'no-standalone-crawler']",,,,74c2f211-ee11-453d-8386-ac2861705695,https://stonemountainpark.com/activity/events/yellow-daisy-festival/
319,generic-venue-crawler,Generic Venue Crawler,False,False,internal_noncrawler_source,Internal/manual/social source should remain non-crawler.,keep_inactive_internal,website,html,weekly,,[],,2026-02-07T06:22:42.185038+00:00,13,74c2f211-ee11-453d-8386-ac2861705695,https://lostcity.ai
1046,instagram-captions,Instagram Captions,False,False,internal_noncrawler_source,Internal/manual/social source should remain non-crawler.,keep_inactive_internal,social_media,playwright,daily,0,[],,2026-02-16T05:57:01.421624+00:00,4,74c2f211-ee11-453d-8386-ac2861705695,https://instagram.com
783,manual-holiday-events,Manual Holiday Events,False,False,internal_noncrawler_source,Internal/manual/social source should remain non-crawler.,keep_inactive_internal,manual,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://discoveratlanta.com
305,user-submissions,User Submissions,False,False,internal_noncrawler_source,Internal/manual/social source should remain non-crawler.,keep_inactive_internal,user,html,daily,,[],,2026-02-04T17:40:55.758595+00:00,16,74c2f211-ee11-453d-8386-ac2861705695,https://lostcity.io/submit
666,newnan-porchfest,Explore Newnan Coweta,False,False,no_crawler_module_other,No crawler module is registered for this source slug.,triage_build_or_archive,organization,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://explorenewnancoweta.com/things-to-do/events/
